userId,trivialSim
2,0.38286361347623843
3,0.7208059023043657
5,0.6269675088389711
7,0.6154248492204165
8,0.7458170097822561
9,0.6270919866595978
10,0.7211334145355561
11,0.5116462611660335
12,0.588156928744868
13,0.3753492220749602
14,0.5742142250448755
15,0.53918570452829
16,0.6923212653535779
17,0.6158358732344965
22,0.6209808511377112
23,0.5436598331745006
24,0.6599604431692754
25,0.4496874299137879
26,0.4228298599183958
27,0.6333181732484972
29,0.4999977222300661
30,0.3932291845713948
31,0.5673144545803882
32,0.5458554730880355
33,0.5566982917088055
34,0.542227463092713
35,0.5205017915355682
36,0.6289147941678459
37,0.6502140383434021
38,0.5538694852125459
39,0.5832457224103103
40,0.5675401620336986
43,0.617471026329614
44,0.5986009673752967
46,0.6184262085163079
47,0.5857121798878717
48,0.5322456150384465
49,0.5632054640973082
52,0.6530190811536135
53,0.578783917875804
54,0.6592808131292666
55,0.36749126569180673
56,0.5043093491940112
58,0.6423429850956623
59,0.6430859360327313
60,0.4958465413071694
61,0.3707853895408777
65,0.5106145399883256
67,0.49357297737725775
69,0.41578074797415215
70,0.60796566973042
71,0.6106995809062583
72,0.6030482924614808
74,0.4714064035745223
75,0.5517346739370856
76,0.6175625627277546
77,0.2578590331269106
78,0.6297499144061289
79,0.5203488343733456
80,0.3146528730508601
81,0.42508730146586665
83,0.6615056042351389
85,0.5473411522360448
86,0.5891997350064022
87,0.43724838225446794
88,0.43275844196158875
90,0.5694887145158202
92,0.6656119498459696
93,0.40338366229956585
94,0.6930750877403177
95,0.5382507237361177
96,0.49039061637751674
97,0.6569538878396378
98,0.6437661825500739
99,0.627519354373392
100,0.5087482259918139
101,0.6095777281380139
102,0.6654952277923076
106,0.2674543349179484
107,0.43355228242688615
108,0.6756231297091916
109,0.6473180430743108
110,0.6066202425557564
112,0.6470174423600993
113,0.46201015772135995
114,0.39598412779551617
115,0.44045032247312216
116,0.6891696232174647
117,0.6586033628516168
118,0.41943339228795695
120,0.6285141741360429
121,0.7204149268323173
123,0.6067277336633681
124,0.4239189751626959
126,0.681912959291216
127,0.6288518116893844
128,0.683739652698262
129,0.6872512142958888
130,0.4433144598154492
131,0.3348086424634388
133,0.2955868011220458
134,0.6786363434186978
136,0.6236027169306346
137,0.7133634787214607
138,0.5421803745315638
139,0.5357821822568124
141,0.6205957290169088
142,0.6206188519283545
143,0.7235455437741539
144,0.6546864377456828
145,0.467601479999086
146,0.4203125351078399
147,0.8637063962089802
148,0.5867913009416108
149,0.43063491095381773
150,0.5779746493032164
151,0.5460993425889751
152,0.6350731309573548
153,0.6865341066065629
154,0.7239698083325061
155,0.499606757854803
157,0.41139442240101454
158,0.39410036381726804
159,0.6855091012395632
161,0.6788986352176275
162,0.3749227215319807
163,0.5292999297186143
164,0.1754158826817488
165,0.54504247847467
166,0.607404971459854
167,0.6272448049863981
168,0.5862676984741418
170,0.5776127021077948
171,0.5383752305416715
172,0.3477015653701534
173,0.5471643405974725
174,0.5887392861305174
175,0.42945911258549974
176,0.6208818882383931
178,0.5848429214583871
179,0.6033137099498819
180,0.654119754282686
181,0.5405331250306344
183,0.6126540059182214
184,0.6444140689147311
185,0.5034081839724045
