userId,navSim
1,0.40328499244262445
2,0.46846934867787715
3,0.4098907887147073
4,0.7052407728406358
5,0.6117101777030883
6,0.6037686365051891
7,0.39292619635039155
8,0.3617227149210443
9,0.634936033364188
10,0.5871914277978395
11,0.2857572000594634
12,0.46879373633998156
13,0.2624067452276951
14,0.48997453661061535
15,0.4869299560482204
16,0.6731117428402942
17,0.5416527686358126
18,0.26702196323459887
19,0.2439511616468851
20,0.5503455289586443
21,0.50769988464496
22,0.35468644861732385
23,0.4963789650552705
24,0.3696925913593288
25,0.6675609944754346
26,0.4239094450160467
27,0.4930116551263505
28,0.37823661844028394
29,0.27357434845658535
30,0.6549483968425773
31,0.4416083401477224
32,0.330412335440305
33,0.3670327062804001
34,0.4096447459277738
35,0.26842270888453906
36,0.29589652359409707
37,0.6779953147750344
38,0.25961096861452226
39,0.5165323432884297
40,0.4548400535635636
41,0.6227716370266916
42,0.5965120958097005
43,0.4083130651817847
44,0.305264602844499
45,0.5702495848945535
46,0.3632511561719164
47,0.38502955490310703
48,0.5640059505970987
49,0.26523669330700433
50,0.7066507401509884
51,0.6791654897270439
52,0.3912582903869905
53,0.29129326125116534
54,0.5582269829277637
55,0.4038551769716488
56,0.4349045255191293
57,0.39070441089275226
58,0.5297305760831044
59,0.32973992824316856
60,0.6548173274646644
61,0.5330546821447939
62,0.5538715005935612
63,0.57743050977739
64,0.4300615094340837
65,0.31970936771517644
66,0.425788820499083
67,0.778743737239681
68,0.5109556364623109
69,0.07818974602312918
70,0.265202485795269
71,0.5991201486852571
72,0.29051142215588605
73,0.23242458693499857
74,0.5036892793143092
75,0.4524827919308011
76,0.5480581670330136
77,0.3699581163223901
78,0.4813655055094755
79,0.5042182605456046
80,0.2597053028529462
81,0.3804643822649708
82,0.47374222090918294
83,0.4152792748785656
84,0.3039337950706881
85,0.3827646018304312
86,0.5528470009970794
87,0.5701781879802735
88,0.29853102316988156
89,0.4305716879498791
90,0.5009785108919425
91,0.4469008607783275
92,0.5681762645953582
93,0.16162544250316285
94,0.6064391954128717
95,0.3622735302500254
96,0.699516470488611
97,0.2892969318409668
98,0.4990477540754359
99,0.39249931773314395
100,0.4506273308716611
101,0.27437386391631413
102,0.42866685766700474
103,0.5528183125083332
104,0.5197758501094054
105,0.39485402804226943
106,0.44589742605021465
107,0.39746097255383556
108,0.43457694589065116
109,0.2829460445208471
110,0.5801016491202291
111,0.45958364229412496
112,0.6477984466840048
113,0.4586941944985849
114,0.573712493877253
115,0.4003124431381292
116,0.2776113825988509
117,0.6501124319931095
118,0.38196821120235563
119,0.3770572791481515
120,0.45886816684773085
121,0.6317076499723814
122,0.5796018426578683
123,0.6710968765275487
124,0.2616619356556228
125,0.26492057868637703
126,0.39462146470375264
127,0.286485687386573
128,0.5426637014715721
129,0.6151317539120083
130,0.6119432375282476
131,0.29187262478452175
132,0.2405970642691027
133,0.5396613915646491
134,0.38781046347496123
135,0.4617962683590943
136,0.45774424522774565
137,0.2595493384538644
138,0.4120948944042281
139,0.4550213165536206
140,0.6093860204188742
141,0.35362550305266516
142,0.4134835270783349
143,0.2695745014929205
