userId,itemSim
1,0.6499764469456282
2,0.5743487808495166
3,0.6478175459723536
4,0.5468237323766996
5,0.493917263846211
6,0.8333443989720362
7,0.49622828400613994
8,0.6464140998524607
9,0.5818119565641029
10,0.5632883794140103
11,0.7807669373363584
12,0.17606543770770047
13,0.5434236744084874
14,0.6568988210877297
15,0.49003992941098
16,0.6406730329595968
17,0.3861824943723021
20,0.8425783204046835
21,0.6178135005025145
22,0.8316981792089004
23,0.37392731812780244
24,0.6292324735679266
25,0.5479718753332178
26,0.4737125378947986
27,0.7526665706964203
29,0.6113375258999759
30,0.5213314739785354
31,0.47683512811730494
32,0.8682043278857003
33,0.6646463775191918
34,0.7001752234699431
35,0.7017760038212737
36,0.43769008334858395
37,0.5709698237671056
38,0.683361455101179
39,0.5523780345251557
40,0.5005363041756073
41,0.6216743896378902
42,0.6338743899618322
43,0.8475830536018422
44,0.8061426162761808
45,0.8678071055879256
46,0.6456080684776113
47,0.6995502933022139
48,0.7374778843432936
49,0.4453021727022184
50,0.6200062319444145
51,0.8107690832110134
52,0.5884893805545356
53,0.15866202104264013
54,0.4339922951267164
55,0.5137239356953228
56,0.7054750372701006
57,0.7032493024804486
58,0.6419671635952285
59,0.665370515613606
60,0.4756495012421762
61,0.683956918791436
62,0.6655881444907658
63,0.7427186026661213
65,0.6145329072956487
66,0.8887284060317288
67,0.6672654440878172
69,0.6362480870263548
70,0.3929355186996371
71,0.6395575261191655
72,0.712554058158783
73,0.7760744907598516
74,0.6079473042455275
75,0.6061791539577943
76,0.4992493726689307
77,0.5961737676286427
78,0.601812889230685
79,0.6564857212288969
80,0.3960589705456086
81,0.5246244773006419
82,0.7197749370460556
83,0.7504670772304939
84,0.5903183283520141
85,0.4578052384033132
86,0.3634578958317344
87,0.3543462452601866
88,0.7192666499993444
90,0.7161909608640649
92,0.38300906972680193
93,0.48420096935581963
94,0.7381307766759939
95,0.5624823426575799
96,0.6953201151668652
97,0.7411097193056435
98,0.410847929077157
99,0.657743004485603
100,0.6950563019227322
101,0.4918794760072199
102,0.5701900252026026
103,0.5314119821030021
104,0.6522807905630955
106,0.34812116611699995
107,0.44531830682402257
108,0.5456971725374969
109,0.6258399912835727
110,0.3967062984658715
112,0.7089020499824974
113,0.6997987159142602
114,0.5980253195408235
115,0.6803157607406325
116,0.6894759396017466
117,0.6963888902514501
118,0.510715839447819
119,0.6733910459974626
120,0.48808981567037496
121,0.8241063959402847
122,0.13558084427723927
123,0.5283014355697133
124,0.6881513167827704
125,0.46098987276714226
126,0.4585478118232033
127,0.5120175057460689
128,0.47093117340301843
129,0.535619426677847
130,0.4072625753692503
131,0.4698359338159298
132,0.6776947703535088
133,0.7018364126141354
134,0.31981934269300777
135,0.7949707926764155
136,0.8144948008860354
137,0.7976979318392541
138,0.7078425972064243
139,0.4485342794086849
141,0.6914434070898434
142,0.6736019567089566
143,0.800414707838864
144,0.7607808246548717
145,0.5466568770152695
146,0.7019078934455242
147,0.40468543198064905
148,0.6049298412247242
149,0.7251055937623674
150,0.41358744469382136
151,0.6708449674846115
152,0.2558897050274728
153,0.3102759283701969
154,0.5937723461277076
155,0.5321949632555506
156,0.7901834227346406
157,0.39606640501108215
158,0.39813433956569727
159,0.670862397885578
160,0.6116795567011744
161,0.20731810670382336
162,0.7431497541475041
163,0.6204599135035876
164,0.7016751706043245
165,0.5780295109264336
166,0.7161612781045495
167,0.7982297152941865
168,0.6987062768230855
169,0.555516488879168
170,0.6744867473049019
171,0.6183225990870059
172,0.5757089270941166
173,0.4278674301238261
174,0.5743575590155068
175,0.43618511145609734
176,0.48727189182662983
178,0.7363659733434637
179,0.6287875563247636
180,0.0
181,0.7024252766239723
183,0.5706680742528739
184,0.641080819879001
185,0.6552041443436664
186,0.6662909376877572
187,0.7201856615721363
188,0.803926442489536
189,0.6670906915058632
190,0.48663929359071756
191,0.5559716528530081
192,0.20532561413527706
193,0.8059433192219311
194,0.6859791828093854
195,0.7472536018387104
196,0.2323016036644088
197,0.5948307050245397
198,0.6292764227811329
199,0.7581157489897481
200,0.6725196356820592
201,0.8762365220589518
202,0.6274189019358299
203,0.7481040123648837
204,0.6461969013649376
205,0.42655858265853774
206,0.5341347660495479
207,0.6633105958609803
208,0.12320673369265761
209,0.7023806171538803
210,0.6590866344905807
211,0.5465818857278381
212,0.6415672775929431
213,0.6400400183593458
214,0.6927302459438708
215,0.38678727402553503
216,0.8541732266966876
218,0.0
220,0.5813072858377286
