userId,itemSim
2,0.4457789421070387
3,0.7600090780108585
5,0.5439649156047838
7,0.6461247290480321
8,0.6072306788034437
9,0.8180898071383023
10,0.6050101143389989
11,0.69431823835738
12,0.4762037307417289
13,0.7777610803896019
14,0.7323466773566683
15,0.643769140269296
16,0.8000282239929827
17,0.5928358793688157
22,0.6583743695298437
23,0.706976976610915
24,0.5909834652681071
25,0.2701871584745125
26,0.2688090596602599
27,0.6520318026242242
29,0.47802560914518466
30,0.6426001206337564
31,0.5836849492857379
32,0.5384572078327161
33,0.4772166289560893
34,0.7016147107564633
35,0.2839671493863978
36,0.7573455640558302
37,0.4734360963903157
38,0.367555690039998
39,0.7004370010439985
40,0.8658259865940441
43,0.8687444750831947
44,0.9022200245647888
46,0.5554451117847099
47,0.6174646305096917
48,0.37186436717574006
49,0.38756229095191286
52,0.6292457116555429
53,0.4551335420986318
54,0.6727784860939904
55,0.5228124762422591
56,0.43415983729429874
58,0.6100260677711129
59,0.4835379395422151
60,0.6049341334898034
61,0.46400456910035215
65,0.1945494250875375
67,0.47776266705908327
69,0.636510707759023
70,0.5737361603516781
71,0.5281534654679949
72,0.7998464554574835
74,0.8106795402838962
75,0.3847493504741754
76,0.6605603718025188
77,0.18732028859751493
78,0.8705756302901982
79,0.5928230661437803
80,0.5795331868487086
81,0.39329331056724715
83,0.5719646836854241
85,0.5284886852404493
86,0.537314516423335
87,0.7274709510768925
88,0.5892742545471754
90,0.4942743345019831
92,0.5497774693335308
93,0.5917179490055346
94,0.4431571312933218
95,0.5404452160766965
96,0.38724333033322333
97,0.6854378236375455
98,0.5242063470604812
99,0.5576930972088359
100,0.6230379396913183
101,0.2532129801465704
102,0.6212413597887284
106,0.6344362950818311
107,0.5199629642428397
108,0.683095983740164
109,0.8025847132360563
110,0.8048432761024745
112,0.41378950287540717
113,0.46145126628244043
114,0.5284737243478257
115,0.6174960713583366
116,0.6779081551234764
117,0.8188079094482981
118,0.0
120,0.7003978905084166
121,0.5633496037717488
123,0.5216556933954102
124,0.5674023609308801
126,0.6914849121564264
127,0.6300634019725017
128,0.683739652698262
129,0.454918244717805
130,0.6578548675122717
131,0.674946542100379
133,0.6621095702119401
134,0.7396358604882708
136,0.6513777853302334
137,0.7247719934242209
138,0.5880547990977039
139,0.2967226713739919
141,0.7956589441001467
142,0.6957095733586812
143,0.6214639644307297
144,0.6894432599731725
145,0.2953872180571546
146,0.5066097495916716
147,0.20590029092892675
148,0.5858994964057046
149,0.36353024292592406
150,0.8641485460029285
151,0.7869617361191982
152,0.41716315231299067
153,0.41123119070284575
154,0.7686127281993966
155,0.47952877043743786
157,0.48994989634412484
158,0.6435667141068419
159,0.8259204016693779
161,0.6396771912924442
162,0.44022860591669694
163,0.8006948627570184
164,0.44846509051410577
165,0.5275283322133026
166,0.8190307851041452
167,0.6620778434255937
168,0.12595200393526487
170,0.6020286090403002
171,0.5956206434192404
172,0.7067441643039496
173,0.792513151076509
174,0.7425091825479178
175,0.3591526785215761
176,0.48156335399650896
178,0.7038359655363787
179,0.5119469551508791
180,0.3462782615677471
181,0.6745953649275335
183,0.6574657506760716
184,0.6610563016140235
185,0.22561398617595618
188,0.4989766324475932
189,0.17970012293640128
190,0.6668574217570061
191,0.7917399366270643
192,0.5807338539311501
193,0.6577872069479196
194,0.7520023354782233
195,0.6408130626059924
196,0.563296276964289
197,0.5985106073264991
201,0.7163240754813033
203,0.6095478512879192
204,0.4986701402226581
205,0.5920928977958878
206,0.5183409945989426
207,0.5832094161004466
208,0.37925183547543273
209,0.4943265886157004
210,0.5725995911499382
211,0.46779290644165056
213,0.7855131867947864
