userId,mfSim
1,0.7602872690316331
2,0.4499599166518199
3,0.8117367818452765
4,0.7761222408572904
5,0.6042174489558961
6,0.6124060145125512
7,0.825315474008583
8,0.7848005332746637
9,0.6657550931652011
10,0.7150347654968326
11,0.5360800030001329
12,0.5505792309571612
13,0.956057167648742
14,0.7139276673196614
15,0.842027519857103
16,0.8727219066704375
17,0.8042700164400286
18,0.8053199060051618
19,0.5976118482096507
20,0.6915617241874005
21,0.8366256536632299
22,0.8300711239788351
23,0.6738717071326585
24,0.6825191558000804
25,0.789070415366154
26,0.5787032220255067
27,0.7781703209901589
28,0.8452326885943237
29,0.6560579857044291
30,0.6056188203046755
31,0.5732615890443918
32,0.862956768298361
33,0.7636713785510322
34,0.7590618966344684
35,0.8004494879480115
36,0.9056137839327636
37,0.3083498344878339
38,0.7218654374337996
39,0.6587493376494992
40,0.7546757405005238
41,0.7404707416130024
42,0.7941547138941659
43,0.6986534169861368
44,0.6673262348123149
45,0.8822710143117602
46,0.7399468554076091
47,0.8050143909025514
48,0.3315263140879921
49,0.7558217062295868
50,0.8625804993587327
51,0.6440695019806221
52,0.7940630943888717
53,0.7606521902756013
54,0.6927381909768022
55,0.5186155386740481
56,0.7436274534639516
57,0.6217482531726443
58,0.7478542126488168
59,0.8129382932311123
60,0.6565119917588227
61,0.6658728208305438
62,0.8659511538815381
63,0.9386637643072339
64,0.9011933664554576
65,0.9426445211454781
66,0.7402402708280151
67,0.5012498268525638
68,0.834380434447982
69,0.7789501928334345
70,0.655215628007856
71,0.5546627788738511
72,0.9179345825901081
73,0.7445349770182578
74,0.5401780517789848
75,0.9085618663489332
76,0.8687353383651105
77,0.7199421360366653
78,0.5924286478163122
79,0.8767309716021702
80,0.7435074090148831
81,0.6848170900723641
82,0.8512110805939684
83,0.7445695498693768
84,0.7936020324558238
85,0.7639237170708202
86,0.6697743655510884
87,0.36003349788743144
88,0.8344371878603972
89,0.7436004476724359
90,0.42220900257848515
91,0.83713856270725
92,0.7135520232898808
93,0.8130895314396515
94,0.8972049750674082
95,0.8746332405613672
96,0.7728066606550921
97,0.71262304941317
98,0.9501308532791121
99,0.8706715348236971
100,0.555293368567233
101,0.7389110048010559
102,0.9079947411227085
103,0.7049844210001495
104,0.7784686714597844
105,0.770131959807718
106,0.7590810004553574
107,0.7595424074988432
108,0.7873396843261136
109,0.7834319381328111
110,0.46499127061524165
111,0.701490479342613
112,0.7007585006447795
113,0.7463164832680691
114,0.78949781232577
115,0.8569681870048688
116,0.8886599926921352
117,0.9055648765851259
118,0.5767581874614179
119,0.7427667614390793
120,0.3757803322367964
121,0.8337804055352054
122,0.7881000994866326
123,0.7603029203179654
124,0.8055352309529535
125,0.7542996235514722
126,0.9643575173064737
127,0.433180964532908
128,0.5908625858515043
129,0.755846075754244
130,0.6525932438983971
131,0.751615906527366
132,0.7538201719063319
133,0.928020685082292
134,0.7780814094172025
135,0.8287703761575235
136,0.9122096915175679
137,0.8822669471555555
138,0.0
139,0.8895573115367637
140,0.7577256715328292
141,0.7909824695940282
142,0.8873750850024151
143,0.7575950863839634
144,0.7808086479201497
145,0.6199937002723658
146,0.6750129928539224
147,0.6694057917794741
148,0.9643512217853815
149,0.6231938164226684
150,0.7075240729702591
151,0.8357109691623642
152,0.872477579106381
153,0.7098406275567165
154,0.831169559964463
155,0.6787020115979818
156,0.6330233507628781
157,0.6244481283527228
158,0.8174432475611686
159,0.458677176276751
160,0.8286743170959601
161,0.6896026777731135
162,0.32059733965704457
163,0.8387132939013727
164,0.8758948554319391
165,0.8265932274345724
166,0.9290814942025959
167,0.8827740440564775
168,0.5582808481925886
169,0.7835090106464707
170,0.8047457194270203
171,0.7221878188593774
172,0.4623907015844939
173,0.7426068109112822
174,0.7506509011717447
175,0.6324874406121256
176,0.8577213376899226
177,0.7952355152211842
178,0.7212095968063273
179,0.7294133114057765
180,0.802599388502768
181,0.6901124149891488
182,0.5896291381668484
183,0.916330973246512
184,0.7759165618900135
185,0.538205995548849
186,0.6560039941040056
187,0.6942873019403399
188,0.4005252647390897
189,0.929745204424401
190,0.7887039524077305
191,0.6721301641320905
192,0.7428454614966098
193,0.8289787963865629
194,0.8895966777051723
195,0.7688873299413315
196,0.7736453199048242
197,0.6992376960245001
198,0.7585469182275063
199,0.6775529868242335
200,0.8014958469621285
201,0.8072147248238333
202,0.5019874752260426
203,0.7282820283047179
204,0.8112619674330667
205,0.5484190944483471
206,0.5243924946755569
207,0.6856398122884388
208,0.771707510474669
209,0.8559260748870733
210,0.930948347107435
211,0.7483341338017749
212,0.8714436997965538
213,0.9122333191113378
214,0.0
215,0.8098487357850909
216,0.5782485722925192
217,0.7622111550671726
218,0.7223008539748834
219,0.6484595666305977
220,0.6393660345628376
221,0.8267550324811083
222,0.7885972465401141
223,0.6891108125329534
224,0.3637486681564468
225,0.8492923623043659
226,0.8063748648702608
227,0.9129590764739399
228,0.5486650712290254
229,0.875772455032195
230,0.8169528356160649
231,0.5317946414240156
232,0.7499969179022489
233,0.8266423113687722
234,0.6739179569344929
235,0.7802738575266289
236,0.9018271890261446
237,0.6259548262805674
238,0.874282238584128
239,0.6666980709688801
240,0.84676892846957
241,0.901218234776241
242,0.7113514670640648
243,0.7704787038666252
244,0.9164603298310768
245,0.47717110820687125
246,0.9260818236737893
247,0.9763127387189846
248,0.5145232768017673
249,0.8121759320506708
250,0.2598264764458422
251,0.8137285135266831
252,0.5426474372713262
253,0.35716629576237974
254,0.9418362089421154
255,0.350294505671324
256,0.8947785232942617
257,0.5716986402676691
258,0.7823943201031984
259,0.7208271345931078
260,0.6717478224687423
261,0.5934657911456663
262,0.5899184693098808
263,0.9016527036778517
264,0.7481492122943106
265,0.8631732394288627
266,0.823843979094536
267,0.8899776222086843
268,0.8159303862007684
269,0.5589368794020222
270,0.5445416070164001
271,0.7750947013670743
272,0.7883941620692714
273,0.6503463684649414
274,0.8735430949916704
275,0.8514780411255652
276,0.8039761212500026
277,0.4402658821763634
278,0.3168559356671961
279,0.5177776988205072
280,0.8987338864992794
281,0.7809110815966634
282,0.6720721561688758
283,0.6634795011524549
284,0.5104187465838723
285,0.8343391097216138
286,0.7677267406360918
287,0.7957127995906962
288,0.855615218672768
289,0.7938774163643129
290,0.6384231406031985
291,0.759979042851911
292,0.7399737819037028
293,0.5888241916504222
294,0.7122575217682949
295,0.6989624390848119
296,0.7708710322064986
297,0.5292825333758052
298,0.8043605340883474
299,0.5814963798402224
300,0.6041870992932236
301,0.7160082186942592
302,0.8661561188293403
